@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.017693,0.083825,3.980935,17.782057,23.774438,0.731936,23.042501,1.584963,0.048796,1.536167,23.042501,1.536167,1453.819964,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044467,0.172239,10.005113,36.53741,23.774438,2.64856,21.125878,1.584963,0.176571,1.408392,21.618359,1.441224,1363.966575,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.154701,0.365579,34.807624,77.551054,23.774438,377.167939,-353.393501,1.584963,25.144529,-23.559567,16.343823,1.089588,1031.180394,0.6,3,0,0,1,10,0.4,2,1,0.6,0.75,0.707107,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.802707,0.740449,0.946667,0.865397,0.802707,0.8,0,0,0,0,0,0,5127,10633,2353,86.666667,40,?
iris,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.10408,0.302286,23.417947,64.124549,23.774438,64.087333,-40.312895,1.584963,4.272489,-2.687526,18.89272,1.259515,1191.997921,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.93,0.852434,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,86.666667,37.777778,?
iris,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044451,0.210819,10.001558,44.72136,23.774438,29.580548,-5.80611,1.584963,1.972037,-0.387074,21.604288,1.440286,1363.07879,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,33.333333,?
iris,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.000196,0.000766,0.04405,0.162443,23.774438,0.006365,23.768073,1.584963,0.000424,1.584538,23.768073,1.584538,1499.598442,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,33.333333,?
iris,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04482,0.210825,10.084546,44.722663,23.774438,18.893704,4.880734,1.584963,1.25958,0.325382,21.59227,1.439485,1362.320543,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.988889,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,33.333333,?
iris,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.080285,0.25596,18.064232,54.297293,23.774438,14.499779,9.274659,1.584963,0.966652,0.618311,19.801202,1.32008,1249.31678,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.96,0.933889,0.861111,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,37.777778,?
iris,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.000086,0.000296,0.019423,0.062864,23.774438,0.002804,23.771634,1.584963,0.000187,1.584776,23.771634,1.584776,1499.823119,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,33.333333,?
iris,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.008104,0.021629,1.823421,4.58826,23.774438,0.271066,23.503371,1.584963,0.018071,1.566891,23.503371,1.566891,1482.897625,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048393,0.18998,10.888398,40.300944,23.774438,3.472151,20.302286,1.584963,0.231477,1.353486,21.468198,1.431213,1354.492479,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.049956,0.189154,11.240073,40.125701,23.774438,3.463514,20.310924,1.584963,0.230901,1.354062,21.416418,1.427761,1351.225562,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,9,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,10,5,0,66.666667,33.333333,0,0.5,0.218378,0.451828,49.135093,95.847272,23.774438,252.478629,-228.704192,1.584963,16.831909,-15.246946,13.079634,0.871976,825.233057,0.6,3,0,0,1,10,0.4,2,1,0.6,0.75,0.707107,1,1,0.666667,0.166667,0.833333,0.333333,0.833333,0.666667,0.662698,0.587269,0.96,0.892063,0.662698,0.666667,0,0,0,0,0,0,5127,10633,2353,73.333333,37.777778,?
iris,9,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.004841,0.02286,1.089169,4.849302,23.774438,0.166283,23.608154,1.584963,0.011086,1.573877,23.608154,1.573877,1489.508706,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,35.555556,?
iris,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.087801,0.269349,19.755312,57.137505,23.774438,11.827872,11.946566,1.584963,0.788525,0.796438,19.480472,1.298698,1229.080916,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0.001,0,0,0,0,5127,10633,2353,93.333333,37.777778,?
iris,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.084686,0.284384,19.054254,60.327019,23.774438,14.037511,9.736927,1.584963,0.935834,0.649128,19.577825,1.305188,1235.223244,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0.001,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,11,4,0,73.333333,26.666667,0,0.6,0.153079,0.368949,34.44269,78.265939,23.774438,24.185138,-0.410701,1.584963,1.612343,-0.02738,16.177718,1.078515,1020.700334,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.733333,0.133333,0.866667,0.266667,0.746032,0.733333,0.722222,0.60867,0.96,0.933889,0.722222,0.733333,0.001,0,0,0,0,0,5127,10633,2353,86.666667,37.777778,?
iris,9,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.042575,0.144734,9.579324,30.702617,23.774438,2.008386,21.766052,1.584963,0.133892,1.45107,21.766052,1.45107,1373.284974,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,100,40,?
iris,10,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.000046,0.000176,0.010297,0.037349,23.774438,0.001486,23.772952,1.584963,0.000099,1.584863,23.772952,1.584863,1499.906244,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,33.333333,?
iris,10,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.072867,0.224561,16.395032,47.636654,23.774438,9.032101,14.742337,1.584963,0.60214,0.982822,20.558412,1.370561,1297.091401,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,40,?
iris,10,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.00111,0.005026,0.249668,1.066103,23.774438,0.036436,23.738001,1.584963,0.002429,1.582533,23.738001,1.582533,1497.701139,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5127,10633,2353,100,33.333333,?
iris,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045359,0.210835,10.205801,44.724944,23.774438,13.357628,10.41681,1.584963,0.890509,0.694454,21.574563,1.438304,1361.203344,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.973333,0.956508,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,33.333333,?
iris,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,15,0,0,100,0,0,1,0.020539,0.060401,4.621281,12.813013,23.774438,0.736159,23.038279,1.584963,0.049077,1.535885,23.038279,1.535885,1453.553548,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5127,10633,2353,100,37.777778,?
iris,10,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.05029,0.212525,11.315362,45.083449,23.774438,49.075424,-25.300986,1.584963,3.271695,-1.686732,21.401916,1.426794,1350.310574,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.950556,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047414,0.211142,10.66807,44.790042,23.774438,10.702681,13.071756,1.584963,0.713512,0.87145,21.50484,1.433656,1356.804325,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
iris,10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.132694,0.350245,29.85615,74.298094,23.774438,14.223216,9.551221,1.584963,0.948214,0.636748,17.286172,1.152411,1090.636027,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,1,1,0.78022,0.8,0,0,0,0,0,0,5127,10633,2353,86.666667,37.777778,?
iris,10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,12,3,0,80,20,0,0.7,0.12611,0.334417,28.374776,70.940489,23.774438,420.142068,-396.367631,1.584963,28.009471,-26.424509,17.564742,1.170983,1108.211854,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.8,0.762222,0.79798,0.8,0,0,0,0,0,0,5127,10633,2353,86.666667,37.777778,?
iris,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20180802.0926,135,15,13,2,0,86.666667,13.333333,0,0.8,0.076545,0.260052,17.222639,55.165401,23.774438,32.894292,-9.119855,1.584963,2.192953,-0.60799,19.90401,1.326934,1255.803242,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.96,0.933889,0.866667,0.866667,0,0,0,0,0,0,5127,10633,2353,93.333333,35.555556,?
