@relation sdss-restas.dat-SOM_PACK-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute resta1 numeric
@attribute resta2 numeric
@attribute resta3 numeric
@attribute resta4 numeric
@attribute class {QSO,WDA,WDB}

@data
0.894795,0.876743,0.942611,0.603142,WDA
0.883721,0.879987,0.851746,0.516329,WDA
0.905869,0.892961,0.86131,0.528731,WDA
0.876338,0.879987,0.885222,0.532865,WDA
0.909561,0.883231,0.856528,0.623811,WDA
0.902178,0.892961,0.890005,0.553535,WDA
0.883721,0.902692,0.86131,0.371641,WDA
0.896641,0.886474,0.913917,0.553535,WDA
0.88003,0.879987,0.928264,0.619678,WDA
0.887412,0.889718,0.913917,0.437784,WDA
0.861573,0.860525,0.86131,0.532865,WDA
0.876338,0.899449,0.89957,0.499793,WDA
0.909561,0.902692,0.923482,0.214551,WDA
0.891104,0.902692,0.88044,0.516329,WDA
0.874492,0.896205,0.909134,0.57007,WDA
0.889258,0.909179,0.866093,0.536999,WDA
0.892949,0.8735,0.918699,0.483258,WDA
0.863418,0.899449,0.88044,0.524597,WDA
0.887412,0.886474,0.913917,0.578338,WDA
0.891104,0.883231,0.913917,0.462588,WDA
0.889258,0.879987,0.918699,0.508061,WDA
0.872647,0.867013,0.913917,0.404713,WDA
0.887412,0.896205,0.904352,0.479124,WDA
0.900332,0.886474,0.890005,0.516329,WDA
0.896641,0.889718,0.928264,0.648615,WDA
0.874492,0.883231,0.870875,0.57007,WDA
0.889258,0.886474,0.890005,0.43365,WDA
0.874492,0.879987,0.88044,0.508061,WDA
0.898487,0.899449,0.885222,0.524597,WDA
0.900332,0.8735,0.928264,0.450186,WDA
0.885567,0.912423,0.890005,0.388177,WDA
0.905869,0.905936,0.870875,0.536999,WDA
0.891104,0.896205,0.89957,0.396445,WDA
0.898487,0.889718,0.909134,0.441918,WDA
0.887412,0.883231,0.894787,0.516329,WDA
0.896641,0.8735,0.909134,0.603142,WDA
0.865264,0.889718,0.909134,0.524597,WDA
0.876338,0.909179,0.875658,0.466722,WDA
0.907715,0.886474,0.870875,0.483258,WDA
0.88003,0.879987,0.913917,0.491525,WDA
0.883721,0.879987,0.89957,0.632079,WDA
0.891104,0.892961,0.909134,0.532865,WDA
0.907715,0.892961,0.88044,0.751964,WDA
0.902178,0.886474,0.913917,0.446052,WDA
0.896641,0.8735,0.890005,0.623811,WDA
0.894795,0.889718,0.866093,0.528731,WDA
0.889258,0.899449,0.89957,0.549401,WDA
0.891104,0.909179,0.870875,0.499793,WDA
0.868955,0.935128,0.866093,0.549401,WDA
0.891104,0.889718,0.913917,0.503927,WDA
0.896641,0.905936,0.913917,0.425382,WDA
0.889258,0.889718,0.89957,0.458454,WDA
0.883721,0.8735,0.885222,0.520463,WDA
0.892949,0.899449,0.885222,0.520463,WDA
0.872647,0.857282,0.851746,0.532865,WDA
0.896641,0.879987,0.885222,0.545267,WDA
0.894795,0.902692,0.885222,0.487391,WDA
0.894795,0.892961,0.894787,0.499793,WDA
0.889258,0.915667,0.866093,0.499793,WDA
0.894795,0.889718,0.918699,0.479124,WDA
0.885567,0.899449,0.909134,0.450186,WDA
0.891104,0.896205,0.909134,0.520463,WDA
0.883721,0.902692,0.88044,0.499793,WDA
0.892949,0.886474,0.842181,0.561802,WDA
0.905869,0.889718,0.909134,0.516329,WDA
0.894795,0.892961,0.890005,0.512195,WDA
0.883721,0.899449,0.88044,0.615544,WDA
0.898487,0.896205,0.875658,1,WDA
0.88003,0.902692,0.909134,0.582472,WDA
0.889258,0.889718,0.894787,0.59074,WDA
0.894795,0.889718,0.89957,0.541133,WDA
0.88003,0.879987,0.856528,0.499793,WDA
0.887412,0.883231,0.904352,0.627945,WDA
0.887412,0.909179,0.89957,0.561802,WDA
0.898487,0.892961,0.870875,0.446052,WDA
0.894795,0.896205,0.89957,0.536999,WDA
0.86711,0.879987,0.933046,0.450186,WDA
0.896641,0.905936,0.904352,0.516329,WDA
0.920635,0.8735,0.913917,0.33857,WDA
0.894795,0.915667,0.904352,0.503927,WDA
0.911406,0.915667,0.894787,0.45432,WDA
0.881875,0.883231,0.885222,0.520463,WDA
0.887412,0.883231,0.856528,0.450186,WDA
0.911406,0.899449,0.890005,0.483258,WDA
0.891104,0.8735,0.866093,0.462588,WDA
0.88003,0.883231,0.856528,0.43365,WDA
0.885567,0.863769,0.89957,0.524597,WDA
0.904024,0.905936,0.923482,0.43365,WDA
0.900332,0.886474,0.89957,0.470856,WDA
0.898487,0.905936,0.89957,0.512195,WDA
0.889258,0.8735,0.846963,0.499793,WDA
0.891104,0.899449,0.890005,0.417115,WDA
0.889258,0.902692,0.885222,0.57007,WDA
0.904024,0.867013,0.918699,0.565936,WDA
0.900332,0.889718,0.894787,0.479124,WDA
0.898487,0.899449,0.890005,0.487391,WDA
0.904024,0.912423,0.86131,0.516329,WDA
0.88003,0.896205,0.88044,0.462588,WDA
0.896641,0.915667,0.894787,0.557668,WDA
0.88003,0.886474,0.818269,0.689955,WDA
0.889258,0.902692,0.909134,0.404713,WDA
0.909561,0.892961,0.928264,0.47499,WDA
0.905869,0.896205,0.904352,0.549401,WDA
0.878184,0.892961,0.890005,0.367507,WDA
0.896641,0.915667,0.894787,0.652749,WDA
0.907715,0.892961,0.875658,0.561802,WDA
0.900332,0.909179,0.928264,0.532865,WDA
0.881875,0.886474,0.890005,0.503927,WDA
0.870801,0.8735,0.875658,0.578338,WDA
0.894795,0.915667,0.904352,0.43365,WDA
0.915098,0.870256,0.875658,0.561802,WDA
0.907715,0.892961,0.894787,0.520463,WDA
0.894795,0.909179,0.89957,0.619678,WDA
0.909561,0.886474,0.904352,0.520463,WDA
0.896641,0.91891,0.904352,0.487391,WDA
0.900332,0.886474,0.923482,0.524597,WDA
0.904024,0.899449,0.918699,0.45432,WDA
0.911406,0.883231,0.928264,0.417115,WDA
0.900332,0.879987,0.875658,0.367507,WDA
0.891104,0.912423,0.86131,0.557668,WDA
0.881875,0.915667,0.894787,0.441918,WDA
0.909561,0.886474,0.88044,0.70649,WDA
0.887412,0.896205,0.875658,0.491525,WDA
0.915098,0.886474,0.875658,0.495659,WDA
0.918789,0.899449,0.88044,0.557668,WDA
0.902178,0.899449,0.89957,0.470856,WDA
0.900332,0.896205,0.928264,0.499793,WDA
0.913252,0.922154,0.890005,0.379909,WDA
0.907715,0.902692,0.890005,0.561802,WDA
0.904024,0.883231,0.937829,0.487391,WDA
0.898487,0.899449,0.890005,0.47499,WDA
0.924326,0.899449,0.904352,0.524597,WDA
0.891104,0.879987,0.890005,0.446052,WDA
0.907715,0.902692,0.894787,0.549401,WDA
0.909561,0.892961,0.885222,0.466722,WDA
0.885567,0.912423,0.885222,0.735428,WDA
0.922481,0.899449,0.890005,0.346838,WDA
0.933555,0.879987,0.89957,0.520463,WDA
0.896641,0.935128,0.885222,0.524597,WDA
0.924326,0.883231,0.86131,0.541133,WDA
0.891104,0.883231,0.890005,0.582472,WDA
0.902178,0.909179,0.894787,0.524597,WDA
0.894795,0.909179,0.890005,0.57007,WDA
0.916944,0.91891,0.918699,0.698222,WDA
0.887412,0.867013,0.894787,0.516329,WDA
0.896641,0.892961,0.894787,0.541133,WDA
0.902178,0.915667,0.885222,0.545267,WDA
0.904024,0.905936,0.88044,0.553535,WDA
0.905869,0.902692,0.885222,0.718892,WDA
0.894795,0.889718,0.885222,0.495659,WDA
0.902178,0.905936,0.913917,0.503927,WDA
0.918789,0.889718,0.88044,0.536999,WDA
0.891104,0.883231,0.88044,0.417115,WDA
0.907715,0.922154,0.909134,0.483258,WDA
0.913252,0.899449,0.894787,0.524597,WDA
0.915098,0.912423,0.89957,0.553535,WDA
0.898487,0.915667,0.913917,0.524597,WDA
0.911406,0.912423,0.909134,0.491525,WDA
0.909561,0.883231,0.942611,0.508061,WDA
0.904024,0.909179,0.89957,0.508061,WDA
0.913252,0.905936,0.890005,0.528731,WDA
0.918789,0.912423,0.918699,0.326168,WDA
0.915098,0.905936,0.88044,0.603142,WDA
0.905869,0.925397,0.88044,0.677553,WDA
0.894795,0.915667,0.875658,0.508061,WDA
0.902178,0.892961,0.88044,0.516329,WDA
0.907715,0.915667,0.885222,0.516329,WDA
0.920635,0.915667,0.866093,0.623811,WDA
0.915098,0.889718,0.928264,0.367507,WDA
0.896641,0.935128,0.875658,0.623811,WDA
0.904024,0.889718,0.875658,0.512195,WDA
0.905869,0.902692,0.928264,0.417115,WDA
0.904024,0.915667,0.923482,0.516329,WDA
0.892949,0.867013,0.846963,0.512195,WDA
0.907715,0.912423,0.918699,0.627945,WDA
0.911406,0.905936,0.894787,0.487391,WDA
0.911406,0.892961,0.913917,0.3179,WDA
0.922481,0.902692,0.923482,0.557668,WDA
0.913252,0.905936,0.909134,0.503927,WDA
0.911406,0.883231,0.904352,0.565936,WDA
0.909561,0.909179,0.875658,0.508061,WDA
0.913252,0.899449,0.923482,0.516329,WDA
0.898487,0.8735,0.866093,0.441918,WDA
0.900332,0.892961,0.913917,0.487391,WDA
0.924326,0.909179,0.89957,0.516329,WDA
0.907715,0.896205,0.894787,0.470856,WDA
0.911406,0.928641,0.875658,0.367507,WDA
0.902178,0.912423,0.918699,0.412981,WDA
0.924326,0.889718,0.923482,0.491525,WDA
0.911406,0.909179,0.904352,0.450186,WDA
0.904024,0.905936,0.89957,0.557668,WDA
0.892949,0.889718,0.894787,0.483258,WDA
0.915098,0.896205,0.98087,0.388177,WDA
0.916944,0.909179,0.894787,0.545267,WDA
0.907715,0.886474,0.856528,0.487391,WDA
0.909561,0.896205,0.913917,0.495659,WDA
0.918789,0.896205,0.89957,0.491525,WDA
0.913252,0.905936,0.909134,0.512195,WDA
0.918789,0.896205,0.885222,0.466722,WDA
0.907715,0.931885,0.913917,0.503927,WDA
0.905869,0.896205,0.89957,0.458454,WDA
0.931709,0.91891,0.885222,0.470856,WDA
0.922481,0.899449,0.904352,0.524597,WDA
0.920635,0.91891,0.890005,0.491525,WDA
0.920635,0.883231,0.89957,0.450186,WDA
0.920635,0.899449,0.928264,0.524597,WDA
0.924326,0.912423,0.909134,0.479124,WDA
0.909561,0.886474,0.88044,0.553535,WDA
0.916944,0.915667,0.937829,0.466722,WDA
0.924326,0.909179,0.913917,0.458454,WDA
0.911406,0.905936,0.923482,0.524597,WDA
0.909561,0.905936,0.88044,0.516329,WDA
0.913252,0.896205,0.870875,0.561802,WDA
0.913252,0.912423,0.894787,0.578338,WDA
0.929863,0.915667,0.909134,0.524597,WDA
0.916944,0.889718,0.885222,0.503927,WDA
0.939092,0.902692,0.928264,0.553535,WDA
0.898487,0.889718,0.875658,0.503927,WDA
0.924326,0.91891,0.904352,0.516329,WDA
0.922481,0.922154,0.894787,0.450186,WDA
0.918789,0.922154,0.904352,0.532865,WDA
0.937246,0.912423,0.923482,0.541133,WDA
0.946475,0.879987,0.923482,0.359239,WDA
0.918789,0.902692,0.913917,0.553535,WDA
0.918789,0.892961,0.904352,0.528731,WDA
0.916944,0.902692,0.904352,0.520463,WDA
0.909561,0.909179,0.933046,0.388177,WDA
0.931709,0.912423,0.933046,0.363373,WDA
0.924326,0.902692,0.913917,0.503927,WDA
0.928018,0.883231,0.976088,0.466722,WDA
0.931709,0.905936,0.890005,0.462588,WDA
0.931709,0.912423,0.909134,0.520463,WDA
0.924326,0.905936,0.89957,0.495659,WDA
0.916944,0.905936,0.904352,0.549401,WDA
0.913252,0.915667,0.933046,0.59074,WDA
0.922481,0.922154,0.885222,0.536999,WDA
0.931709,0.91891,0.947394,0.384043,WDA
0.924326,0.941615,0.913917,0.532865,WDA
0.915098,0.91891,0.909134,0.545267,WDA
0.929863,0.912423,0.909134,0.516329,WDA
0.896641,0.876743,0.870875,0.479124,WDA
0.920635,0.909179,0.923482,0.578338,WDA
0.922481,0.915667,0.904352,0.528731,WDA
0.933555,0.905936,0.904352,0.520463,WDA
0.916944,0.886474,0.918699,0.412981,WDA
0.928018,0.922154,0.89957,0.495659,WDA
0.935401,0.912423,0.918699,0.536999,WDA
0.931709,0.905936,0.904352,0.532865,WDA
0.913252,0.905936,0.894787,0.536999,WDA
0.913252,0.938372,0.875658,0.400579,WDA
0.913252,0.896205,0.890005,0.545267,WDA
0.931709,0.915667,0.89957,0.532865,WDA
0.920635,0.905936,0.885222,0.528731,WDA
0.902178,0.892961,0.890005,0.425382,WDA
0.944629,0.902692,0.933046,0.536999,WDA
0.922481,0.915667,0.928264,0.677553,WDA
0.939092,0.909179,0.971306,0.384043,WDA
0.935401,0.909179,0.923482,0.541133,WDA
0.924326,0.931885,0.923482,0.524597,WDA
0.905869,0.863769,0.851746,0.446052,WDA
0.922481,0.912423,0.89957,0.512195,WDA
0.926172,0.899449,0.918699,0.582472,WDA
0.940938,0.912423,0.88044,0.479124,WDA
0.931709,0.905936,0.89957,0.495659,WDA
0.935401,0.91891,0.913917,0.532865,WDA
0.911406,0.928641,0.894787,0.524597,WDA
0.915098,0.91891,0.885222,0.698222,WDA
0.937246,0.925397,0.894787,0.524597,WDA
0.935401,0.925397,0.904352,0.487391,WDA
0.939092,0.886474,0.86131,0.425382,WDA
0.928018,0.912423,0.904352,0.470856,WDA
0.937246,0.91891,0.933046,0.491525,WDA
0.904024,0.938372,0.894787,0.640347,WDA
0.928018,0.922154,0.894787,0.553535,WDA
0.933555,0.915667,0.942611,0.466722,WDA
0.931709,0.938372,0.913917,0.520463,WDA
0.937246,0.922154,0.904352,0.520463,WDA
0.928018,0.925397,0.923482,0.483258,WDA
0.944629,0.957833,0.846963,0.578338,WDA
0.944629,0.922154,0.913917,0.520463,WDA
0.944629,0.91891,0.952176,0.545267,WDA
0.946475,0.899449,0.942611,0.363373,WDA
0.939092,0.941615,0.928264,0.470856,WDA
0.922481,0.909179,0.885222,0.491525,WDA
0.929863,0.935128,0.909134,0.536999,WDA
0.935401,0.912423,0.918699,0.536999,WDA
0.944629,0.925397,0.923482,0.404713,WDA
0.935401,0.912423,0.918699,0.516329,WDA
0.959395,0.91891,0.913917,0.57007,WDA
0.935401,0.909179,0.923482,0.561802,WDA
0.931709,0.922154,0.923482,0.532865,WDA
0.942783,0.941615,0.928264,0.553535,WDA
0.935401,0.925397,0.909134,0.524597,WDA
0.939092,0.922154,0.909134,0.516329,WDA
0.928018,0.928641,0.909134,0.516329,WDA
0.931709,0.915667,0.909134,0.532865,WDA
0.931709,0.902692,0.909134,0.503927,WDA
0.922481,0.902692,0.913917,0.586606,WDA
0.931709,0.905936,0.894787,0.528731,WDA
0.940938,0.931885,0.918699,0.549401,WDA
0.929863,0.925397,0.933046,0.45432,WDA
0.935401,0.922154,0.875658,0.793303,WDA
0.942783,0.925397,0.885222,0.499793,WDA
0.926172,0.892961,0.909134,0.429516,WDA
0.928018,0.896205,0.88044,0.487391,WDA
0.940938,0.912423,0.89957,0.499793,WDA
0.957549,0.899449,0.923482,0.499793,WDA
0.94832,0.931885,0.904352,0.516329,WDA
0.942783,0.915667,0.913917,0.512195,WDA
0.931709,0.896205,0.890005,0.503927,WDA
0.942783,0.928641,0.894787,0.615544,WDA
0.963086,0.925397,0.942611,0.462588,WDA
0.959395,0.896205,0.933046,0.503927,WDA
0.929863,0.899449,0.866093,0.458454,WDA
0.953858,0.925397,0.89957,0.441918,WDA
0.939092,0.902692,0.913917,0.710624,WDA
0.937246,0.941615,0.88044,0.499793,WDA
0.952012,0.892961,0.928264,0.462588,WDA
0.953858,0.902692,0.971306,0.305498,WDA
0.950166,0.922154,0.923482,0.528731,WDA
0.944629,0.938372,0.909134,0.520463,WDA
0.892949,0.8735,0.88044,0.495659,WDA
0.944629,0.928641,0.913917,0.536999,WDA
0.942783,0.935128,0.909134,0.524597,WDA
0.946475,0.928641,0.952176,0.491525,WDA
0.931709,0.928641,0.890005,0.582472,WDA
0.942783,0.935128,0.89957,0.499793,WDA
0.937246,0.922154,0.904352,0.491525,WDA
0.94832,0.91891,0.913917,0.520463,WDA
0.955703,0.909179,0.928264,0.495659,WDA
0.944629,0.915667,0.89957,0.673419,WDA
0.913252,0.860525,0.842181,0.483258,WDA
0.950166,0.912423,0.918699,0.47499,WDA
0.957549,0.909179,0.928264,0.499793,WDA
0.964932,0.944859,0.933046,0.260025,WDA
0.94832,0.928641,0.909134,0.57007,WDA
0.952012,0.938372,0.923482,0.536999,WDA
0.963086,0.931885,0.918699,0.524597,WDA
0.935401,0.912423,0.885222,0.553535,WDA
0.957549,0.905936,0.913917,0.536999,WDA
0.946475,0.928641,0.885222,0.462588,WDA
0.953858,0.922154,0.904352,0.503927,WDA
0.942783,0.915667,0.933046,0.483258,WDA
0.96124,0.896205,0.89957,0.425382,WDA
0.937246,0.938372,0.890005,0.578338,WDA
0.953858,0.931885,0.909134,0.508061,WDA
0.959395,0.91891,0.933046,0.578338,WDA
0.952012,0.938372,0.923482,0.499793,WDA
0.959395,0.902692,0.933046,0.470856,WDA
0.940938,0.922154,0.909134,0.512195,WDA
0.940938,0.909179,1,0.818107,WDA
0.955703,0.91891,0.894787,0.528731,WDA
0.940938,0.928641,0.89957,0.516329,WDA
0.957549,0.938372,0.885222,0.565936,WDA
0.957549,0.928641,0.928264,0.532865,WDA
0.937246,0.931885,0.937829,0.483258,WDA
0.955703,0.931885,0.928264,0.574204,WDA
0.950166,0.957833,0.913917,0.694088,WDA
0.963086,0.91891,0.913917,0.532865,WDA
0.952012,0.941615,0.937829,0.495659,WDA
0.953858,0.951346,0.909134,0.528731,WDA
0.937246,0.922154,0.870875,0.698222,WDA
0.944629,0.931885,0.909134,0.536999,WDA
0.952012,0.922154,0.947394,0.528731,WDA
0.94832,0.925397,0.909134,0.520463,WDA
0.939092,0.905936,0.856528,0.516329,WDA
0.953858,0.931885,0.942611,0.516329,WDA
0.968623,0.935128,0.913917,0.503927,WDA
0.952012,0.928641,0.942611,0.491525,WDA
0.957549,0.928641,0.937829,0.466722,WDA
0.964932,0.941615,0.909134,0.528731,WDA
0.964932,0.938372,0.923482,0.512195,WDA
0.955703,0.91891,0.923482,0.47499,WDA
0.977852,0.925397,0.923482,0.524597,WDA
0.952012,0.912423,0.846963,0.408847,WDA
0.946475,0.909179,0.904352,0.516329,WDA
0.972315,0.928641,0.933046,0.536999,WDA
0.957549,0.915667,0.956958,0.479124,WDA
0.963086,0.935128,0.909134,0.43365,WDA
0.964932,0.938372,0.909134,0.541133,WDA
0.96124,0.941615,0.961741,0.193882,WDA
0.963086,0.925397,0.913917,0.520463,WDA
0.963086,0.91891,0.947394,0.536999,WDA
0.935401,0.925397,0.952176,0.388177,WDA
0.953858,0.925397,0.918699,0.524597,WDA
0.964932,0.928641,0.918699,0.503927,WDA
0.97416,0.925397,0.928264,0.532865,WDA
0.970469,0.909179,0.818269,0.425382,WDA
0.955703,0.922154,0.89957,0.495659,WDA
0.970469,0.922154,0.985653,0.466722,WDA
0.968623,0.948102,0.937829,0.532865,WDA
0.972315,0.941615,0.966523,0.756098,WDA
0.957549,0.961077,0.942611,0.623811,WDA
0.966777,0.905936,0.918699,0.520463,WDA
0.959395,0.944859,0.928264,0.450186,WDA
0.955703,0.925397,0.928264,0.549401,WDA
0.968623,0.915667,0.942611,0.640347,WDA
0.966777,0.938372,0.942611,0.541133,WDA
0.983389,1,0.918699,0.400579,WDA
0.972315,0.951346,0.909134,0.532865,WDA
0.957549,0.91891,0.913917,0.466722,WDA
0.976006,0.928641,0.904352,0.681687,WDA
0.981543,0.931885,0.89957,0.516329,WDA
0.96124,0.941615,0.933046,0.561802,WDA
0.970469,0.935128,0.947394,0.499793,WDA
0.953858,0.889718,0.88044,0.549401,WDA
0.981543,0.922154,0.942611,0.549401,WDA
0.970469,0.961077,0.928264,0.503927,WDA
0.964932,0.944859,0.933046,0.503927,WDA
0.955703,0.915667,0.923482,0.586606,WDA
0.966777,0.951346,0.904352,0.541133,WDA
0.966777,0.931885,0.827834,0.359239,WDA
0.97416,0.935128,0.89957,0.512195,WDA
0.979697,0.944859,0.937829,0.549401,WDA
0.979697,0.922154,0.909134,0.557668,WDA
0.976006,0.941615,0.923482,0.532865,WDA
0.963086,0.941615,0.933046,0.549401,WDA
0.970469,0.95459,0.937829,0.516329,WDA
0.981543,0.951346,0.933046,0.512195,WDA
0.976006,0.931885,0.937829,0.462588,WDA
0.994463,0.935128,0.942611,0.532865,WDA
0.977852,0.912423,0.947394,0.503927,WDA
0.981543,0.95459,0.928264,0.532865,WDA
0.983389,0.935128,0.923482,0.565936,WDA
0.981543,0.95459,0.928264,0.57007,WDA
0.985234,0.967564,0.913917,0.541133,WDA
0.98708,0.951346,0.928264,0.524597,WDA
0.972315,0.948102,0.928264,0.487391,WDA
0.994463,0.970808,0.942611,0.532865,WDA
0.96124,0.899449,0.827834,0.375775,WDA
0.964932,0.938372,0.894787,0.508061,WDA
0.968623,0.912423,0.913917,0.520463,WDA
0.983389,0.938372,0.923482,0.524597,WDA
0.985234,0.938372,0.928264,0.470856,WDA
1,0.980538,0.937829,0.636213,WDA
0.983389,0.951346,0.947394,0.561802,WDA
0.931709,0.870256,0.885222,0.487391,WDB
0.913252,0.857282,0.875658,0.417115,WDB
0.981543,0.925397,0.956958,0.516329,WDB
0.896641,0.818359,0.842181,0.479124,WDB
0.940938,0.892961,0.875658,0.632079,WDB
0.959395,0.886474,0.856528,0.499793,WDB
0.889258,0.847551,0.827834,0.495659,WDB
0.924326,0.892961,0.89957,0.425382,WDB
0.946475,0.909179,0.885222,0.450186,WDB
0.896641,0.82809,0.842181,0.528731,WDB
0.887412,0.834577,0.823051,0.512195,WDB
0.900332,0.824846,0.827834,0.495659,WDB
0.902178,0.844307,0.823051,0.45432,WDB
0.905869,0.831333,0.875658,0.437784,WDB
0.902178,0.847551,0.856528,0.47499,WDB
0.902178,0.841064,0.827834,0.487391,WDB
0.900332,0.854038,0.846963,0.491525,WDB
0.900332,0.841064,0.856528,0.59074,WDB
0.891104,0.863769,0.823051,0.483258,WDB
0.896641,0.847551,0.851746,0.450186,WDB
0.891104,0.850795,0.851746,0.417115,WDB
0.900332,0.841064,0.856528,0.532865,WDB
0.902178,0.863769,0.818269,0.470856,WDB
0.911406,0.857282,0.856528,0.479124,WDB
0.898487,0.867013,0.866093,0.43365,WDB
0.894795,0.83782,0.846963,0.524597,WDB
0.898487,0.8735,0.851746,0.528731,WDB
0.904024,0.850795,0.851746,0.503927,WDB
0.898487,0.854038,0.827834,0.503927,WDB
0.913252,0.850795,0.86131,0.470856,WDB
0.898487,0.876743,0.813486,0.528731,WDB
0.918789,0.844307,0.866093,0.47499,WDB
0.894795,0.847551,0.832616,0.520463,WDB
0.905869,0.850795,0.890005,0.421248,WDB
0.905869,0.857282,0.846963,0.487391,WDB
0.907715,0.867013,0.827834,0.524597,WDB
0.905869,0.854038,0.86131,0.483258,WDB
0.909561,0.883231,0.86131,0.470856,WDB
0.900332,0.8735,0.851746,0.491525,WDB
0.907715,0.8735,0.885222,0.483258,WDB
0.905869,0.863769,0.837398,0.541133,WDB
0.924326,0.857282,0.86131,0.524597,WDB
0.918789,0.850795,0.86131,0.458454,WDB
0.900332,0.854038,0.837398,0.512195,WDB
0.894795,0.850795,0.818269,0.508061,WDB
0.924326,0.841064,0.846963,0.466722,WDB
0.931709,0.867013,0.837398,0.363373,WDB
0.909561,0.844307,0.88044,0.47499,WDB
0.889258,0.841064,0.832616,0.483258,WDB
0.929863,0.870256,0.870875,0.508061,WDB
0.928018,0.870256,0.870875,0.512195,WDB
0.909561,0.863769,0.894787,0.408847,WDB
0.929863,0.844307,0.894787,0.284828,WDB
0.922481,0.847551,0.856528,0.466722,WDB
0.909561,0.876743,0.856528,0.462588,WDB
0.929863,0.857282,0.88044,0.483258,WDB
0.918789,0.876743,0.851746,0.541133,WDB
0.922481,0.870256,0.885222,0.479124,WDB
0.926172,0.863769,0.86131,0.495659,WDB
0.911406,0.860525,0.851746,0.355105,WDB
0.909561,0.863769,0.856528,0.462588,WDB
0.922481,0.8735,0.870875,0.503927,WDB
0.909561,0.802141,0.866093,0.483258,WDB
0.913252,0.815115,0.851746,0.462588,WDB
0.926172,0.8735,0.856528,0.470856,WDB
0.913252,0.863769,0.866093,0.43365,WDB
0.916944,0.854038,0.870875,0.495659,WDB
0.911406,0.896205,0.875658,0.532865,WDB
0.913252,0.876743,0.832616,0.574204,WDB
0.922481,0.867013,0.86131,0.483258,WDB
0.922481,0.8735,0.890005,0.446052,WDB
0.902178,0.899449,0.875658,0.623811,WDB
0.916944,0.886474,0.866093,0.446052,WDB
0.915098,0.883231,0.909134,0.3179,WDB
0.916944,0.860525,0.890005,0.466722,WDB
0.924326,0.876743,0.851746,0.479124,WDB
0.929863,0.870256,0.870875,0.528731,WDB
0.911406,0.876743,0.86131,0.466722,WDB
0.920635,0.876743,0.89957,0.446052,WDB
0.889258,0.847551,0.837398,0.359239,WDB
0.933555,0.854038,0.933046,0.491525,WDB
0.928018,0.870256,0.866093,0.516329,WDB
0.909561,0.892961,0.866093,0.495659,WDB
0.926172,0.879987,0.890005,0.371641,WDB
0.926172,0.847551,0.885222,0.458454,WDB
0.913252,0.870256,0.875658,0.479124,WDB
0.889258,0.844307,0.866093,0.412981,WDB
0.926172,0.886474,0.842181,0.466722,WDB
0.909561,0.879987,0.842181,0.557668,WDB
0.915098,0.886474,0.890005,0.495659,WDB
0.920635,0.889718,0.870875,0.582472,WDB
0.931709,0.863769,0.894787,0.47499,WDB
0.924326,0.883231,0.870875,0.462588,WDB
0.920635,0.857282,0.856528,0.446052,WDB
0.928018,0.879987,0.88044,0.516329,WDB
0.913252,0.860525,0.86131,0.483258,WDB
0.933555,0.899449,0.827834,0.508061,WDB
0.915098,0.899449,0.870875,0.388177,WDB
0.924326,0.879987,0.89957,0.594874,WDB
0.926172,0.902692,0.837398,0.487391,WDB
0.922481,0.870256,0.885222,0.503927,WDB
0.913252,0.892961,0.894787,0.417115,WDB
0.922481,0.886474,0.885222,0.532865,WDB
0.920635,0.867013,0.803922,0.599008,WDB
0.916944,0.879987,0.890005,0.512195,WDB
0.922481,0.863769,0.894787,0.512195,WDB
0.922481,0.883231,0.88044,0.594874,WDB
0.922481,0.879987,0.894787,0.491525,WDB
0.929863,0.879987,0.870875,0.512195,WDB
0.907715,0.876743,0.866093,0.508061,WDB
0.928018,0.883231,0.856528,0.441918,WDB
0.913252,0.857282,0.933046,0.462588,WDB
0.920635,0.899449,0.86131,0.499793,WDB
0.915098,0.883231,0.851746,0.565936,WDB
0.931709,0.896205,0.875658,0.495659,WDB
0.916944,0.896205,0.885222,0.528731,WDB
0.939092,0.883231,0.846963,0.264159,WDB
0.907715,0.83782,0.856528,0.549401,WDB
0.929863,0.902692,0.875658,0.495659,WDB
0.931709,0.899449,0.890005,0.470856,WDB
0.916944,0.889718,0.909134,0.491525,WDB
0.907715,0.905936,0.856528,0.508061,WDB
0.916944,0.896205,0.890005,0.499793,WDB
0.920635,0.892961,0.86131,0.408847,WDB
0.907715,0.902692,0.832616,0.408847,WDB
0.928018,0.899449,0.904352,0.462588,WDB
0.918789,0.892961,0.904352,0.483258,WDB
0.935401,0.860525,0.88044,0.417115,WDB
0.920635,0.876743,0.966523,0.768499,WDB
0.924326,0.889718,0.89957,0.503927,WDB
0.926172,0.899449,0.913917,0.355105,WDB
0.922481,0.905936,0.870875,0.528731,WDB
0.924326,0.883231,0.856528,0.437784,WDB
0.926172,0.889718,0.890005,0.528731,WDB
0.920635,0.860525,0.894787,0.623811,WDB
0.931709,0.902692,0.890005,0.516329,WDB
0.928018,0.886474,0.875658,0.441918,WDB
0.926172,0.883231,0.890005,0.516329,WDB
0.939092,0.912423,0.88044,0.446052,WDB
0.926172,0.896205,0.842181,0.483258,WDB
0.920635,0.928641,0.885222,0.458454,WDB
0.924326,0.909179,0.890005,0.425382,WDB
